tx_id,tx_size,tx_fee
1871,779,8681
1872,509,6825
1873,972,5412
1874,900,7877
1875,642,4320
1876,592,2182
1877,493,2388
1878,327,2417
1879,800,3282
1880,383,2443
1881,624,6398
1882,712,6166
1883,385,3638
1884,893,2553
1885,540,4581
1886,649,8747
1887,639,7213
1888,427,1294
1889,692,6303
1890,618,9677
1891,273,7081
1892,301,7193
1893,642,8507
1894,759,5763
1895,542,7246
1896,415,7399
1897,410,5562
1898,313,2290
1899,266,2639
1900,880,3005
1901,235,9552
1902,612,9907
1903,388,8938
1904,885,3713
1905,885,4275
1906,149,1241
1907,132,2761
1908,792,7030
1909,311,8940
1910,132,6206
1911,704,1116
1912,104,7862
1913,325,5944
1914,591,8580
1915,752,9616
1916,481,1922
1917,323,8245
1918,613,9888
1919,266,3617
1920,888,4715
1921,269,4341
1922,263,2128
1923,653,2871
1924,269,7393
1925,408,4827
1926,1000,2624
1927,783,5014
1928,773,5143
1929,504,9055
1930,310,9860
1931,915,1808
1932,806,4500
1933,424,4797
1934,729,9256
1935,609,6354
1936,308,3285
1937,191,6420
1938,613,6476
1939,749,3197
1940,621,4874
1941,257,9951
1942,279,7673
1943,826,7383
1944,216,2641
1945,316,8700
1946,590,1539
1947,526,6087
1948,446,7190
1949,996,4877
1950,255,4430
1951,772,8852
1952,775,1072
1953,179,5609
1954,789,4306
1955,541,5794
1956,661,5698
1957,734,9666
1958,796,8453
1959,408,9968
1960,475,7258
1961,885,5099
1962,346,6094
1963,867,6600
1964,949,9605
1965,481,7422
1966,107,9146
1967,592,4529
1968,605,7375
1969,141,9964
1970,535,7099
1971,370,9897
1972,190,10000
1973,344,6895
1974,439,7759
1975,763,2141
1976,478,5775
1977,959,7382
1978,661,2734
1979,245,6266
1980,330,6780
1981,367,2332
1982,183,6617
1983,143,3512
1984,496,3045
1985,467,3198
1986,339,3314
1987,840,5303
1988,544,9651
1989,238,3924
1990,199,5638
1991,292,7210
1992,991,9191
1993,815,4894
1994,509,6982
1995,418,8000
1996,125,9973
1997,191,4440
1998,253,4934
1999,862,3700
2000,452,2093
2001,742,3169
2002,241,2401
2003,101,5292
2004,293,1221
2005,483,9258
2006,640,6268
2007,363,5951
2008,277,1594
2009,986,7957
2010,927,5971
2011,274,7119
2012,315,4714
2013,571,8960
2014,350,6123
2015,988,8566
2016,435,9219
2017,508,1971
2018,314,4173
2019,616,1840
2020,987,7657
2021,923,8546
2022,822,1849
2023,171,6649
2024,980,2886
2025,848,1634
2026,265,1029
2027,604,6154
2028,642,6236
2029,414,1279
2030,948,1775
2031,423,4346
2032,845,8659
2033,889,7804
2034,766,2407
2035,460,5705
2036,522,6143
2037,218,6011
2038,769,9266
2039,301,7638
2040,196,7662
2041,119,9544
2042,222,4147
2043,614,8823
2044,491,8143
2045,377,9194
2046,993,2506
2047,230,8467
2048,530,6129
2049,672,8194
2050,375,6933
2051,950,3971
2052,451,3464
2053,979,9942
2054,564,4639
2055,648,3871
2056,818,7643
2057,724,4710
2058,758,9580
2059,645,6921
2060,429,8333
2061,348,6264
2062,103,2618
2063,930,1997
2064,997,9039
2065,863,1693
2066,832,9408
2067,699,5126
2068,782,8269
2069,327,7899
2070,727,8747
2071,685,6825
2072,523,7839
2073,855,4538
2074,504,1827
2075,545,1855
2076,268,2896
2077,660,5774
2078,184,3019
2079,138,3005
2080,540,8051
2081,708,2921
2082,817,6607
2083,691,7357
2084,770,8970
2085,715,6533
2086,913,6653
2087,293,5893
2088,134,4451
2089,141,3098
2090,465,8623
2091,419,3455
2092,893,5766
2093,904,4615
2094,450,7338
2095,908,1322
2096,590,9211
2097,247,6223
2098,873,3788
2099,204,8152
2100,299,6835
2101,281,6872
2102,744,4516
2103,759,9094
2104,359,8861
2105,350,6135
2106,969,1947
2107,252,2906
2108,496,4459
2109,606,6955
2110,696,7281
2111,820,3950
2112,802,6204
2113,221,5213
2114,402,8796
2115,863,1686
2116,661,4389
2117,626,6192
2118,381,6981
2119,676,7857
2120,246,3899
2121,665,9600
2122,244,8175
2123,258,9444
2124,399,5473
2125,940,4385
2126,976,4792
2127,254,1937
2128,602,4146
2129,979,1667
2130,967,8603
2131,179,6572
2132,259,2275
2133,863,4358
2134,637,2701
2135,209,8283
2136,508,4644
2137,673,2429
2138,762,6095
2139,325,8238
2140,242,5616
2141,408,7921
2142,552,3574
2143,174,6629
2144,914,3519
2145,779,9664
2146,656,1125
2147,387,1468
2148,905,7141
2149,210,5138
2150,726,5153
2151,551,3491
2152,876,4195
2153,836,6529
2154,843,8996
2155,329,6852
2156,319,1484
2157,981,9829
2158,288,4791
2159,521,7636
2160,738,3507
2161,469,1135
2162,590,7858
2163,390,6862
2164,644,6830
2165,350,6840
2166,605,4530
2167,935,1238
2168,129,9851
2169,492,7019
2170,513,2658
2171,550,4669
2172,604,9457
2173,879,5665
2174,556,9826
2175,299,4871
2176,389,3935
2177,310,2563
2178,644,7395
2179,245,2355
2180,531,2064
2181,545,3497
2182,976,7700
2183,261,1018
2184,128,8362
2185,839,3675
2186,457,4225
2187,357,2932
2188,349,1676
2189,851,8213
2190,392,9676
2191,805,6919
2192,556,9092
2193,829,6489
2194,811,9147
2195,759,7381
2196,241,5021
2197,857,8554
2198,356,8818
2199,331,8868
2200,898,4976
2201,271,2359
2202,765,4810
2203,526,8711
2204,585,1440
2205,335,8319
2206,924,3668
2207,443,2558
2208,794,1647
2209,353,1058
2210,534,1884
2211,387,4110
2212,728,8878
2213,495,4348
2214,178,7908
2215,716,5521
2216,785,5243
2217,994,1057
2218,980,8848
2219,664,1767
2220,600,6214
2221,810,2712
2222,805,8713
2223,743,4034
2224,388,2080
2225,161,4258
2226,495,6583
2227,424,3631
2228,159,8935
2229,599,2555
2230,268,3925
2231,822,6354
2232,893,4391
2233,837,6805
2234,689,8201
2235,525,7149
2236,463,8046
2237,982,9629
2238,540,9852
2239,309,1905
2240,293,2917
2241,711,7077
2242,708,4159
2243,161,7283
2244,763,5537
2245,651,3855
2246,760,9341
2247,690,5436
2248,253,8114
2249,277,6968
2250,363,4553
2251,707,6604
2252,485,5796
2253,593,2986
2254,405,8015
2255,235,2351
2256,756,3709
2257,788,8879
2258,476,7426
2259,783,4767
2260,915,3816
2261,709,3732
2262,222,7620
2263,687,8694
2264,683,2691
2265,488,4154
2266,766,1704
2267,844,3071
2268,510,1221
2269,577,6090
2270,692,9752
2271,834,8421
2272,972,5314
2273,423,8287
2274,796,8130
2275,936,4467
2276,753,3104
2277,592,2658
2278,634,9197
2279,402,9602
2280,411,1479
2281,991,8620
2282,769,9153
2283,953,2798
2284,559,6901
2285,898,9562
2286,323,9917
2287,580,1590
2288,456,9317
2289,756,2257
2290,404,8265
2291,329,6347
2292,133,5102
2293,746,1039
2294,726,2206
2295,168,2914
2296,300,8907
2297,256,3766
2298,448,3375
2299,324,4687
2300,131,1387
2301,618,7189
2302,696,4352
2303,102,7807
2304,388,8565
2305,106,4179
2306,678,6947
2307,134,5376
2308,937,8571
2309,506,3418
2310,496,1530
2311,387,4275
2312,426,3054
2313,209,1701
2314,348,6583
2315,167,9925
2316,250,8312
2317,175,7011
2318,289,4147
2319,921,6555
2320,543,9986
2321,449,6178
2322,846,2040
2323,320,4061
2324,717,3803
2325,485,6533
2326,710,1625
2327,148,1034
2328,374,7188
2329,152,2203
2330,246,4939
2331,756,1043
2332,438,3220
2333,286,9381
2334,200,9898
2335,255,2397
2336,382,1778
2337,429,3666
2338,198,9169
2339,937,3023
2340,650,9402
2341,513,1597
2342,715,9141
2343,255,9669
2344,249,8997
2345,300,5746
2346,358,8450
2347,929,8590
2348,869,4791
2349,438,4210
2350,529,9443
2351,776,5405
2352,487,7682
2353,801,3729
2354,801,1493
2355,426,2495
2356,438,9316
2357,510,8819
2358,590,2096
2359,729,2062
2360,313,5484
2361,410,4591
2362,292,1401
2363,398,7502
2364,987,6728
2365,352,2647
2366,687,1711
2367,125,5886
2368,507,7814
2369,528,5638
2370,751,2407
2371,209,3344
2372,365,9461
2373,695,4588
2374,388,9053
2375,135,5614
2376,655,1416
2377,920,2946
2378,599,7708
2379,714,7603
2380,614,4071
2381,758,6688
2382,570,1628
2383,741,3343
2384,868,3734
2385,352,1842
2386,227,8111
2387,467,5441
2388,415,7382
2389,651,6081
2390,398,1472
2391,507,2608
2392,447,2817
2393,714,9943
2394,171,6505
2395,898,1004
2396,540,4782
2397,936,6079
2398,953,3899
2399,952,1030
2400,959,1324
2401,919,6291
2402,969,4133
2403,484,3673
2404,197,6939
2405,134,3233
2406,213,1507
2407,111,8319
2408,560,7597
2409,409,6643
2410,690,8718
2411,549,4533
2412,953,8928
2413,676,5327
2414,171,2463
2415,908,9484
2416,478,5335
2417,329,1376
2418,370,1248
2419,117,1836
2420,163,2133
2421,131,2947
2422,962,8208
2423,304,2262
2424,595,6733
2425,283,8977
2426,647,4079
2427,713,3964
2428,188,2129
2429,272,1021
2430,649,8972
2431,997,3437
2432,709,4331
2433,119,3419
2434,314,3017
2435,795,4985
2436,133,4743
2437,298,3306
2438,541,8843
2439,609,3229
2440,877,9028
2441,284,5727
2442,104,8899
2443,865,2764
2444,229,2702
2445,352,4397
2446,980,4207
2447,544,3817
2448,259,2027
2449,926,2193
2450,543,6675
2451,928,1255
2452,308,2061
2453,803,1778
2454,904,4322
2455,623,7538
2456,226,5798
2457,889,5798
2458,383,6631
2459,671,8668
2460,273,8262
2461,420,7384
2462,846,3059
2463,766,7570
2464,227,7751
2465,814,8658
2466,590,2619
2467,965,2495
2468,497,2217
2469,589,4471
2470,509,3686
2471,256,4583
2472,252,8535
2473,782,8335
2474,357,2665
2475,828,3446
2476,465,4119
2477,551,4933
2478,599,3774
2479,772,9665
2480,841,9365
2481,655,8748
2482,800,5990
2483,849,1091
2484,926,3260
2485,169,5040
2486,779,1133
2487,161,6578
2488,742,5453
2489,821,8461
2490,650,7989
2491,641,9445
2492,972,9068
2493,583,7996
2494,518,4360
2495,399,5592
2496,894,7327
2497,824,8955
2498,520,9109
2499,137,7596
2500,708,4013
2501,911,8342
2502,774,8955
2503,701,3108
2504,984,9416
2505,624,3169
2506,409,5871
2507,204,1656
2508,200,4172
2509,333,2648
2510,978,5483
2511,161,3234
2512,364,8143
2513,593,6344
2514,315,1317
2515,690,4067
2516,824,9772
2517,513,2117
2518,350,9757
2519,251,9147
2520,577,9929
2521,472,4600
2522,991,3654
2523,703,8096
2524,531,2312
2525,641,4119
2526,240,1140
2527,661,7517
2528,366,6564
2529,467,5086
2530,792,3367
2531,535,9744
2532,938,6357
2533,772,9797
2534,662,8130
2535,240,8481
2536,985,2246
2537,783,5574
2538,250,2975
2539,211,4237
2540,890,7034
2541,371,5826
2542,976,8675
2543,106,7950
2544,728,7674
2545,745,4564
2546,318,7853
2547,888,2747
2548,987,3338
2549,427,6402
2550,298,2932
2551,406,3217
2552,893,8789
2553,950,3221
2554,795,4307
2555,170,2339
2556,866,4616
2557,948,4907
2558,256,3882
2559,329,6853
2560,727,8044
2561,982,9480
2562,464,8428
2563,757,1775
2564,479,2550
2565,104,8436
2566,406,7400
2567,347,5129
2568,249,8135
2569,665,9602
2570,333,2943
2571,797,8643
2572,362,8146
2573,218,7053
2574,916,5029
2575,406,6035
2576,229,4012
2577,470,3404
2578,170,3089
2579,264,6227
2580,870,7203
2581,184,8172
2582,959,3792
2583,601,6712
2584,662,5882
2585,261,6069
2586,611,8173
2587,836,7880
2588,234,7389
2589,569,8159
2590,486,2454
2591,923,5275
2592,835,8669
2593,394,1457
2594,640,8553
2595,204,2494
2596,215,7283
2597,950,8889
2598,317,9022
2599,303,8550
2600,913,4682
2601,426,6909
2602,378,2380
2603,658,8354
2604,503,7713
2605,915,9069
2606,848,5176
2607,748,9798
2608,997,4798
2609,160,6810
2610,645,3775
2611,488,6965
2612,261,8621
2613,593,3173
2614,346,7300
2615,756,1797
2616,851,3912
2617,699,9892
2618,438,1167
2619,454,9628
2620,596,2255
2621,120,7801
2622,716,5059
2623,169,2165
2624,963,6615
2625,585,3022
2626,521,2744
2627,878,5801
2628,361,8797
2629,365,6379
2630,372,3603
2631,890,5353
2632,672,8946
2633,548,1411
2634,154,8176
2635,303,8596
2636,794,5779
2637,391,1999
2638,837,2621
2639,366,1826
2640,843,6877
2641,793,2545
2642,206,5957
2643,764,7581
2644,711,5959
2645,634,9621
2646,938,3675
2647,566,9066
2648,397,8749
2649,800,2090
2650,1000,5474
2651,180,4938
2652,487,7790
2653,721,2127
2654,157,3417
2655,371,9072
2656,745,6889
2657,993,6913
2658,896,2779
2659,406,6993
2660,641,4831
2661,514,3637
2662,699,7886
2663,414,4136
2664,258,9450
2665,814,1572
2666,903,7625
2667,339,5461
2668,667,2031
2669,719,2955
2670,418,5887
2671,740,9197
2672,751,1009
2673,648,2566
2674,841,8676
2675,910,8243
2676,650,6717
2677,930,3925
2678,878,9970
2679,719,5958
2680,458,3552
2681,306,9936
2682,638,8262
2683,629,1770
2684,361,4376
2685,202,3939
2686,423,8900
2687,463,7764
2688,126,4906
2689,327,6781
2690,812,2342
2691,614,6269
2692,535,4694
2693,868,4492
2694,734,5088
2695,338,2827
2696,448,2415
2697,308,2255
2698,869,3516
2699,477,3419
2700,370,4767
2701,157,5198
2702,176,3086
2703,551,2578
2704,480,4216
2705,747,4517
2706,840,1424
2707,100,6930
2708,108,8567
2709,254,4353
2710,546,3321
2711,639,3526
2712,714,8478
2713,962,6902
2714,591,3530
2715,741,1922
2716,328,3590
2717,663,1177
2718,819,9305
2719,369,8751
2720,148,3394
2721,927,7131
2722,115,7117
2723,240,9966
2724,332,8667
2725,228,4815
2726,757,9158
2727,202,6863
2728,768,2209
2729,933,8535
2730,279,8484
2731,995,4035
2732,324,4434
2733,427,3325
2734,517,3578
2735,258,8685
2736,771,6051
2737,487,2021
2738,713,4249
2739,953,2556
2740,751,1675
2741,274,2753
2742,428,7203
2743,200,5060
2744,326,1270
2745,716,6090
2746,261,9737
2747,288,7194
2748,357,9136
2749,135,5796
2750,856,1994
2751,168,7095
2752,375,9555
2753,724,4795
2754,350,7750
2755,240,8077
2756,298,1812
2757,217,3304
2758,839,8522
2759,256,5543
2760,767,9093
2761,378,6991
2762,792,7223
2763,836,9938
2764,888,2717
2765,105,1122
2766,213,4195
2767,531,6267
2768,741,4751
2769,470,5401
2770,964,1232
2771,206,5356
2772,800,8427
2773,179,5647
2774,140,2548
2775,332,4580
2776,853,1498
2777,884,5774
2778,474,3258
2779,180,9063
2780,618,4890
2781,757,8072
2782,889,1456
2783,676,4696
2784,510,2654
2785,948,1684
2786,203,7473
2787,930,6007
2788,376,8682
2789,889,6607
2790,327,9175
2791,548,9967
2792,499,5015
2793,287,3241
2794,851,5283
2795,584,8137
2796,883,1994
2797,804,8233
2798,862,2760
2799,977,8191
2800,862,9606
2801,598,9496
2802,286,5635
2803,120,9635
2804,179,1957
2805,195,1065
2806,140,7261
2807,944,1173
2808,457,6536
2809,878,1554
2810,616,3300
2811,246,8136
2812,494,8921
2813,964,8204
2814,801,2937
2815,181,4068
2816,931,6275
2817,736,8577
2818,923,2721
2819,851,6024
2820,955,4559
2821,103,4052
2822,812,8999
2823,715,8423
2824,817,7445
2825,286,8267
2826,238,5481
2827,689,9252
2828,171,8153
2829,454,5912
2830,678,1338
2831,237,9106
2832,988,8563
2833,128,2775
2834,210,2882
2835,187,6274
2836,417,6067
2837,142,6704
2838,298,4879
2839,159,2130
2840,197,7255
2841,666,9485
2842,537,4487
2843,217,7875
2844,716,4553
2845,431,3191
2846,689,6767
2847,777,1757
2848,962,9159
2849,136,9340
2850,118,4630
2851,873,5643
2852,507,2288
2853,318,2556
2854,759,1320
2855,144,3009
2856,897,9635
2857,117,4058
2858,470,9446
2859,220,9902
2860,418,7764
2861,214,4188
2862,791,5527
2863,844,1056
2864,672,7102
2865,914,5821
2866,709,1651
2867,302,1854
2868,227,3753
2869,941,1561
2870,706,1515
2871,160,7491
2872,299,3298
2873,791,6671
2874,822,2708
2875,705,2614
2876,163,8321
2877,143,8605
2878,826,7137
2879,789,6728
2880,889,3576
2881,667,8076
2882,630,5179
2883,293,6796
2884,709,2381
2885,815,3684
2886,794,4316
2887,874,8882
2888,958,8686
2889,999,3391
2890,333,8078
2891,321,6171
2892,815,8473
2893,438,6698
2894,655,3165
2895,919,5958
2896,887,3761
2897,546,3940
2898,846,4278
2899,107,9643
2900,386,4651
2901,975,1288
2902,988,2486
2903,778,9786
2904,599,4429
2905,739,2362
2906,470,8518
2907,887,7403
2908,239,7169
2909,285,8529
2910,792,1230
2911,679,8147
2912,601,4492
2913,996,4271
2914,748,8020
2915,967,6278
2916,687,1571
2917,383,6215
2918,771,2004
2919,167,7533
2920,915,6795
2921,819,9786
2922,427,4444
2923,615,3549
2924,488,7357
2925,607,6295
2926,732,2467
2927,823,8488
2928,510,4752
2929,214,4621
2930,483,7102
2931,152,2885
2932,890,6994
2933,642,4114
2934,638,1148
2935,952,7825
2936,555,7486
2937,731,8811
2938,448,5892
2939,436,1500
2940,266,1078
2941,616,6727
2942,135,3164
2943,295,8770
2944,687,3916
2945,897,3244
2946,309,9068
2947,636,9449
2948,833,1636
2949,624,3341
2950,685,9178
2951,143,2463
2952,721,2483
2953,372,2723
2954,354,4392
2955,434,9785
2956,569,1346
2957,117,7076
2958,110,7330
2959,219,6332
2960,943,2451
2961,594,2270
2962,805,5648
2963,945,4693
2964,196,9238
2965,843,6689
2966,210,6827
2967,465,1080
2968,349,8520
2969,145,6466
2970,681,6367
2971,484,5326
2972,275,5082
2973,283,4681
2974,461,8432
2975,292,5271
2976,722,7208
2977,773,6520
2978,262,9631
2979,254,4072
2980,317,3734
2981,855,9512
2982,737,8323
2983,631,8565
2984,772,6548
2985,529,5110
2986,727,1571
2987,300,8698
2988,629,4368
2989,236,5954
2990,329,3694
2991,189,4368
2992,273,1845
2993,733,3529
2994,557,5566
2995,267,1866
2996,849,5095
2997,269,5241
2998,834,5675
2999,497,7949
3000,510,9061
3001,231,8937
3002,681,2050
3003,768,6212
3004,193,6945
3005,612,8339
3006,138,4646
3007,394,2026
3008,468,7256
3009,629,9086
3010,326,5113
3011,318,2187
3012,299,9603
3013,226,2385
3014,721,2402
3015,199,5489
3016,170,7762
3017,681,1844
3018,334,7659
3019,586,3588
3020,279,5110
3021,241,8968
3022,581,5480
3023,494,2140
3024,760,6560
3025,965,1177
3026,575,8464
3027,996,8333
3028,592,3890
3029,215,4342
3030,215,1767
3031,228,3321
3032,941,4683
3033,651,6267
3034,226,5429
3035,208,1315
3036,865,9633
3037,642,6620
3038,679,9248
3039,864,6583
3040,262,9690
3041,837,5720
3042,928,3568
3043,166,8222
3044,936,7957
3045,462,8060
3046,329,7469
3047,645,5695
3048,420,5880
3049,268,7495
3050,110,9202
3051,152,8674
3052,706,7226
3053,689,7849
3054,309,5440
3055,553,8846
3056,890,9251
3057,903,4889
3058,602,2951
3059,166,8765
3060,830,6242
3061,684,2011
3062,703,8972
3063,430,4748
3064,844,7717
3065,615,8346
3066,115,4878
3067,151,4908
3068,667,1806
3069,154,2241
3070,995,8649
3071,473,7274
3072,545,1019
3073,607,6916
3074,939,5736
3075,481,3811
3076,680,1343
3077,130,2321
3078,900,2274
3079,416,7753
3080,427,6490
3081,218,1001
3082,478,8099
3083,583,9717
3084,560,8859
3085,405,3486
3086,729,3160
3087,335,2134
3088,652,6046
3089,521,3698
3090,261,2272
3091,144,1037
3092,713,1320
3093,662,5525
3094,358,1560
3095,231,9105
3096,708,6460
3097,254,9096
3098,1000,2600
3099,627,6907
3100,849,8207
3101,214,1035
3102,131,2496
3103,688,1501
3104,888,3241
3105,640,3851
3106,510,5463
3107,510,2767
3108,965,9485
3109,582,9208
3110,204,7117
3111,472,1534
3112,212,4524
3113,986,7417
3114,771,8876
3115,114,6391
3116,125,2088
3117,176,7327
3118,648,2990
3119,469,5890
3120,683,3018
3121,364,5974
3122,176,3021
3123,650,6105
3124,812,8327
3125,514,8308
3126,852,1450
3127,928,3475
3128,305,5317
3129,284,7510
3130,671,4365
3131,134,6891
3132,905,7542
3133,205,3643
3134,709,8124
3135,949,4068
3136,208,1308
3137,821,8328
3138,350,9874
3139,677,1387
3140,575,5967
3141,414,8042
3142,558,7285
3143,879,8988
3144,371,2973
3145,214,1251
3146,204,5960
3147,138,7278
3148,854,5807
3149,539,4791
3150,937,9244
3151,821,3887
3152,721,5917
3153,571,8122
3154,947,3313
3155,481,8539
3156,228,1670
3157,839,2235
3158,112,9335
3159,304,2877
3160,241,1490
3161,990,6396
3162,865,4062
3163,756,7765
3164,586,9349
3165,836,2466
3166,310,3937
3167,456,5203
3168,708,9678
3169,693,7024
3170,780,3840
3171,892,9039
3172,890,8248
3173,971,2792
3174,607,5873
3175,957,1870
3176,741,7609
3177,943,7535
3178,510,9177
3179,486,3433
3180,616,4627
3181,937,8202
3182,295,6967
3183,964,5369
3184,349,3203
3185,798,4672
3186,624,8681
3187,805,5300
3188,149,4782
3189,791,3692
3190,609,9525
3191,742,9192
3192,202,9632
3193,990,9389
3194,786,2748
3195,667,7555
3196,694,2295
3197,459,1982
3198,247,6569
3199,912,5164
3200,470,4867
3201,597,4446
3202,785,1375
3203,793,2239
3204,863,2078
3205,695,6812
3206,438,4610
3207,919,4290
3208,538,3685
3209,499,2483
3210,913,1486
3211,494,2009
3212,495,9464
3213,355,5212
3214,251,9163
3215,875,9505
3216,555,6906
3217,400,5251
3218,380,9364
3219,756,4569
3220,978,6541
3221,549,9183
3222,325,2706
3223,380,1519
3224,148,6639
3225,688,8251
3226,841,9735
3227,121,1154
3228,358,3231
3229,882,2585
3230,359,2507
3231,787,9311
3232,974,8310
3233,585,6752
3234,784,5733
3235,342,8856
3236,276,8691
3237,140,4964
3238,145,2095
3239,541,2066
3240,930,8746
3241,780,9119
3242,810,5829
3243,684,6163
3244,232,2800
3245,593,4349
3246,880,8808
3247,293,5459
3248,481,4146
3249,449,1404
3250,503,4430
3251,150,8141
3252,340,6860
3253,265,1854
3254,140,9029
3255,590,6634
3256,711,4436
3257,214,4547
3258,132,2058
3259,964,4940
3260,335,2025
3261,759,8754
3262,413,4166
3263,643,8421
3264,316,1772
3265,899,7807
3266,320,5321
3267,146,2430
3268,193,6861
3269,113,6751
3270,311,5760
3271,710,8506
3272,449,4348
3273,735,8114
3274,743,8267
3275,430,4921
3276,501,1238
3277,791,7085
3278,491,5253
3279,991,6098
3280,209,5790
3281,559,7724
3282,978,1581
3283,103,5074
3284,448,8918
3285,355,1874
3286,246,8571
3287,261,5780
3288,996,7964
3289,648,9895
3290,428,8208
3291,507,9630
3292,584,2890
